-0.6945539112976856,-0.6945539112976856,-0.6945539112976856,male
-0.650874136987448,-0.6217542874472896,1.27103593266301,female
-0.7673535351480818,-0.5926344379071311,1.2855958574330892,male
-0.7819134599181611,-0.5635145883669727,1.3729554060535647,male
-0.8547130837685571,-0.5635145883669727,1.576794352834674,male
-0.7964733846882402,-0.5489546635968934,1.518554653754357,male
-0.7964733846882402,-0.5343947388268142,1.5331145785244362,male
-0.8547130837685571,-0.5707945507520122,1.4311951051338816,male
-0.840153158998478,-0.6071943626772103,1.2127962335826932,female
-0.840153158998478,-0.6071943626772103,1.3147157069732478,female
-0.8110333094583195,-0.5198348140567349,1.576794352834674,male
-0.8547130837685571,-0.5635145883669727,1.3729554060535647,male
-0.8547130837685571,-0.5198348140567349,1.6204741271449117,male
-0.7964733846882402,-0.5780745131370518,1.2855958574330892,male
-0.840153158998478,-0.7964733846882402,1.518554653754357,male
-0.8547130837685571,-0.5198348140567349,1.576794352834674,male
-0.7819134599181611,-0.6654340617575272,1.0671969858819008,female
-0.840153158998478,-0.5343947388268142,1.6059142023748323,male
-0.8692730085386364,-0.5926344379071311,1.4603149546740402,male
-0.7527936103780026,-0.5926344379071311,1.2855958574330892,male
-0.840153158998478,-0.5635145883669727,1.6059142023748323,male
-0.840153158998478,-0.5343947388268142,1.707833675765387,male
-0.840153158998478,-0.5198348140567349,1.5913542776047531,male
-0.7819134599181611,-0.5343947388268142,1.5476745032945154,male
-0.8692730085386364,-0.5198348140567349,1.576794352834674,male
-0.8692730085386364,-0.5343947388268142,1.5476745032945154,male
-0.840153158998478,-0.5416747012118538,1.5476745032945154,male
-0.840153158998478,-0.5635145883669727,1.4748748794441193,male
-0.8110333094583195,-0.5780745131370518,1.4603149546740402,male
-0.7964733846882402,-0.5780745131370518,1.3583954812834855,male
-0.7819134599181611,-0.5343947388268142,1.5039947289842777,male
-0.840153158998478,-0.5343947388268142,1.5039947289842777,male
-0.840153158998478,-0.5343947388268142,1.576794352834674,male
-0.8255932342283987,-0.5489546635968934,1.4020752555937233,male
-0.7964733846882402,-0.5489546635968934,1.5622344280645946,male
-0.840153158998478,-0.5343947388268142,1.4748748794441193,male
-0.6071943626772103,-0.650874136987448,1.1691164592724554,female
-0.7527936103780026,-0.5926344379071311,1.3583954812834855,male
-0.8255932342283987,-0.6071943626772103,1.27103593266301,male
-0.6363142122173687,-0.5707945507520122,1.4748748794441193,male
-0.8547130837685571,-0.6363142122173687,1.1108767601921385,female
-0.7964733846882402,-0.5635145883669727,1.4457550299039608,male
-0.8110333094583195,-0.5489546635968934,1.3729554060535647,male
-0.840153158998478,-0.5489546635968934,1.4311951051338816,male
-0.8110333094583195,-0.5999144002921707,1.3583954812834855,male
-0.7964733846882402,-0.6217542874472896,1.3147157069732478,female
-0.7527936103780026,-0.5635145883669727,1.3875153308236439,male
-0.8547130837685571,-0.650874136987448,1.0671969858819008,female
-0.8547130837685571,-0.5780745131370518,1.5039947289842777,male
-0.8692730085386364,-0.6071943626772103,1.139996609732297,male
-0.7673535351480818,-0.5635145883669727,1.5039947289842777,male
-0.7964733846882402,-0.5780745131370518,1.3583954812834855,male
-0.7819134599181611,-0.5780745131370518,1.4457550299039608,male
-0.840153158998478,-0.5780745131370518,1.4748748794441193,male
-0.8110333094583195,-0.5635145883669727,1.5039947289842777,male
-0.8547130837685571,-0.5926344379071311,1.3147157069732478,male
-0.840153158998478,-0.6071943626772103,1.3438355565134061,male
-0.8110333094583195,-0.5780745131370518,1.4311951051338816,male
-0.7819134599181611,-0.5489546635968934,1.5476745032945154,male
-0.7819134599181611,-0.5780745131370518,1.4166351803638024,male
-0.8255932342283987,-0.5343947388268142,1.4603149546740402,male
-0.6799939865276065,-0.5780745131370518,1.329275631743327,male
-0.8255932342283987,-0.650874136987448,1.139996609732297,female
-0.8547130837685571,-0.6071943626772103,1.3583954812834855,male
